id,file,merge_commitid,times,recur_segment
20,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,['4e4914b22b779e6376bb00ae20636175b2a70d8c'],1,"                case MSG_LOCALE_CHANGED:
                    handleLocaleChanged();
"
21,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,['4e4914b22b779e6376bb00ae20636175b2a70d8c'],1,"            } else if (Intent.ACTION_LOCALE_CHANGED.equals(action)) {
                mHandler.sendEmptyMessage(MSG_LOCALE_CHANGED);
"
22,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,"['6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6', '4e4914b22b779e6376bb00ae20636175b2a70d8c', '657230bb5e95ec8560c534360cac5a25fd743129', '1730c08a2fd38f0ff8135692a855ada865130939']",4,"    private static final int MSG_LOCALE_CHANGED = 500;
"
23,packages/SystemUI/src/com/android/systemui/ScreenDecorations.java,"['24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba', '8abdf0e95a5d15a310b6df69d33a4510a0b44b4a']",2,"        int newRoundedDefault = mContext.getResources().getDimensionPixelSize(
"
24,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardViewMediator.java,"['74a21b989f82a6a024f29085ad324e939472bed1', 'edb6252578f9b76151e5125a7fb1b16823a68418']",2,".setOccluded(isOccluded,
                        (Dependency.get(KeyguardUpdateMonitor.class).isSimPinSecure()?false:animate)
"
25,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardViewMediator.java,"['74a21b989f82a6a024f29085ad324e939472bed1', 'b6292e3e1ba3616eac1032737a91925391d94b92']",2,"erLazy.get().setOccluded(isOccluded,
                        (Dependency.get(KeyguardUpdateMonitor.class).isSimPinSecure()?false:animate)
"
26,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,"['4a30c150e58ec67edb92a7bec5ea48cebd6b90d4', '7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2']",2,"
        updateResources();
"
27,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,"['587cb520382d349c91bd59ada23fbefcdb44314f', '3933f277a025be704e68ea593536e492831a7e05']",2,"        for (TileRecord r : mRecords) {
            r.tile.clearState();
        }
        "
28,packages/SystemUI/src/com/android/systemui/qs/tiles/HotspotTile.java,"['2051462f672b5986ef321bf1de3657e7653864e8', '3d2fc559e13b7293212955f1858d443f4fe8234e']",2,"e;
import android.content.Context;
"
29,packages/SystemUI/src/com/android/systemui/statusbar/phone/KeyguardBottomAreaView.java,"['7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2', '337095f9d277c566cb888bc3adbac16576f1ae70', 'fa63f69f0fdfc50fe92caa22dbe1b4b120807ed2']",3,"    private EmergencyCarrierArea mEmergencyCarrierArea;
"
30,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java,['595572aed3270fda20949d9c19381969d40ecfd4'],1,"        mContext.getContentResolver().registerContentObserver(
                Settings.System.getUriFor(Settings.System.HAPTIC_FEEDBACK_ENABLED), true,
                mVibrationObserver);
        mVibrationObserver.onChange(false /* selfChange */);

        mPerf = new BoostFramework();
    }

    public void updateHapticFeedBackEnabled() {
        mVibrationEnabled = Settings.System.getIntForUser(mContext.getContentResolver(),
                Settings.System.HAPTIC_FEEDBACK_ENABLED, 0, UserHandle.USER_CURRENT) != 0;
"
31,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java,['595572aed3270fda20949d9c19381969d40ecfd4'],1,"import android.util.BoostFramework;
"
32,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java,['4e4914b22b779e6376bb00ae20636175b2a70d8c'],1,"import com.android.systemui.statusbar.policy.HeadsUpManager;
import android.util.BoostFramework;
"
33,packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java,"['6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6', 'ddcaa93e851eb5e57692799446f2ef3fe31436ae', '240d78276b3206717587bea012131945c6f60179']",3,"    public void onNumClientsChanged(int numConnectedDevices) {
        // Do nothing - we don't care about changing anything here.
    }

    @Override
    public void onStaConnected(String Macaddr, int numConnectedDevices) {
        mNumConnectedDevices = numConnectedDevices;
        fireHotspotChangedCallback("
34,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,['595572aed3270fda20949d9c19381969d40ecfd4'],1,"                int discContentDesc, int dataContentDesc, int dataType, boolean isWide,
                int qsDataType) {
                this(name, sbIcons, qsIcons, contentDesc, sbNullState, qsNullState, sbDiscState,
                        qsDiscState, discContentDesc, dataContentDesc, dataType, isWide,
                        qsDataType, 0, 0, 0, 0);
        }

        public MobileIconGroup(String name, int[][] sbIcons, int[][] qsIcons, int[] contentDesc,
                int sbNullState, int qsNullState, int sbDiscState, int qsDiscState,
                int discContentDesc, int dataContentDesc, int dataType, boolean isWide,
                int qsDataType, int singleSignalIcon, int stackedDataIcon,
                int stackedVoicelIcon, int activityId) {
"
35,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,['595572aed3270fda20949d9c19381969d40ecfd4'],1,"            if (mConfig.readIconsFromXml) {
                return getIcons().mSingleSignalIcon;
            }else {
                return SignalDrawable.getState(level, getNumLevels(),
                        mCurrentState.inetCondition == 0);
            }
"
36,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,['595572aed3270fda20949d9c19381969d40ecfd4'],1,"            mQsDataType = qsDataType;
            mSingleSignalIcon = singleSignalIcon;
            mStackedDataIcon = stackedDataIcon;
            mStackedVoiceIcon = stackedVoicelIcon;
            mActivityId = activityId;
"
37,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['188a21cc8ac704f36fd3f2984b4da86307ab7949', 'fa63f69f0fdfc50fe92caa22dbe1b4b120807ed2', '2b252c526c654de6d04ec0165b4b8f039b37f82b']",3,"        pw.println(""  mFiveGState="" + mFiveGState + "","");
"
38,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['d28a4f6b38dbab44128b4319f665dd65c3e4ec2c', '657230bb5e95ec8560c534360cac5a25fd743129', '6f47ceafbe6febe54aa5c376baed3415cdf848ad', 'edb6252578f9b76151e5125a7fb1b16823a68418']",4,"import android.telephony.ims.ImsMmTelManager;
import android.telephony.ims.ImsReasonInfo;
import android.telephony.ims."
39,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['71998c3d8b36220df1be12fe6e1ba7eda81cde41', 'd28a4f6b38dbab44128b4319f665dd65c3e4ec2c', 'b76115be4efabffaa6febc57cec47acc2f933c79']",3,"import com.android.internal.telephony.PhoneConstants;
import com.android.internal.telephony.PhoneConstants.DataState;
"
40,packages/SystemUI/src/com/android/systemui/statusbar/policy/TelephonyIcons.java,['595572aed3270fda20949d9c19381969d40ecfd4'],1,"            0, 0, false, 0
    );
"
