id,file,merge_commitid,times,recur_segment
11,core/java/android/bluetooth/BluetoothAdapter.java,['a33382db0bb0bc29bab84f1e5ee36d682bea593e'],1,"            if (mManagerService != null) {
                SystemProperties.set(""persist.bluetooth.factoryreset"", ""true"");
                return mManagerService.factoryReset();
            }
            Log.e(TAG, ""factoryReset(): IBluetooth Service is null"");
"
12,core/java/android/bluetooth/BluetoothAdapter.java,['af02bd5317cc0cced0a7646d5bbf407a181dda9c'],1,"        android.util.SeempLog.record(63);
        int state = BluetoothAdapter.STATE_OFF;

        try {
            mServiceLock.readLock().lock();
            if (mService != null) {
                state = mService.getState();
            }
        } catch (RemoteException e) {
            Log.e(TAG, """", e);
        } finally {
            mServiceLock.readLock().unlock();
        }
"
13,core/java/android/bluetooth/BluetoothAdapter.java,['32c3556fef45f3b7fb003880f4e23227cda95f74'],1,"        android.util.SeempLog.record(63);
        int state = mBluetoothGetStateCache.query(null);
"
14,core/java/android/bluetooth/BluetoothAdapter.java,['71998c3d8b36220df1be12fe6e1ba7eda81cde41'],1,"        } else if (profile == BluetoothProfile.DUN) {
            BluetoothDun dun = new BluetoothDun(context, listener);
"
15,core/java/android/bluetooth/BluetoothCodecConfig.java,['ae1b3a8f3221dbe692fd90d414cfe5040538c264'],1,"    @UnsupportedAppUsage
    public static final int SOURCE_CODEC_TYPE_APTX_ADAPTIVE = 4;
    @UnsupportedAppUsage
    public static final int SOURCE_CODEC_TYPE_LDAC = 5;
    @UnsupportedAppUsage
    public static final int SOURCE_CODEC_TYPE_APTX_TWSP = 6;
    @UnsupportedAppUsage
    public static final int SOURCE_CODEC_TYPE_MAX = 7;
    /* CELT is not an A2DP Codec and only used to fetch encoder
    ** format for BA usecase, moving out of a2dp codec value list
    */
    @UnsupportedAppUsage
    public static final int SOURCE_CODEC_TYPE_CELT = 8;
"
16,core/java/android/bluetooth/BluetoothCodecConfig.java,"['449f659b21d039b8692602294b040038ac1e6ccb', '24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba']",2,"    public static final int SOURCE_CODEC_TYPE_APTX_ADAPTIVE = 4;

    public static final int SOURCE_CODEC_TYPE_LDAC = 5;

    public static final int SOURCE_CODEC_TYPE_APTX_TWSP = 6;

    public static final int SOURCE_CODEC_TYPE_MAX = 7;

    /* CELT is not an A2DP Codec and only used to fetch encoder
    ** format for BA usecase, moving out of a2dp codec value list
    */
    public static final int SOURCE_CODEC_TYPE_CELT = 8;

   "
17,core/java/android/bluetooth/BluetoothCodecConfig.java,['24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba'],1,"    public static final int SOURCE_CODEC_TYPE_APTX_ADAPTIVE = 4;

    public static final int SOURCE_CODEC_TYPE_LDAC = 5;

    public static final int SOURCE_CODEC_TYPE_APTX_TWSP = 6;

    public static final int SOURCE_CODEC_TYPE_MAX = 7;

    /* CELT is not an A2DP Codec and only used to fetch encoder
    ** format for BA usecase, moving out of a2dp codec value list
    */
    public static final int SOURCE_CODEC_TYPE_CELT = 8;

    public static final int SOURCE_CODEC_TYPE_LC3 = 9;

"
18,core/java/android/bluetooth/BluetoothCodecConfig.java,['1730c08a2fd38f0ff8135692a855ada865130939'],1,"    public static final int SOURCE_CODEC_TYPE_APTX_ADAPTIVE = 5;
    @UnsupportedAppUsage
    public static final int SOURCE_CODEC_TYPE_MAX = 6;
"
19,core/java/android/bluetooth/BluetoothDevice.java,['c77ad764fad2451538f140b31601e7b8c6c59fa2'],1,"     * Broadcast Action: Indicates the remote devices are TWS plus earbuds pair.
     * <p>Always contains the extra fields {@link #EXTRA_TWS_PLUS_DEVICE1},
     * {@link #EXTRA_TWS_PLUS_DEVICE2}.
     * <p>Requires {@link android.Manifest.permission#BLUETOOTH} to receive.
     * @hide
     */
    @SdkConstant(SdkConstantType.BROADCAST_INTENT_ACTION)
    public static final String ACTION_TWS_PLUS_DEVICE_PAIR =
"
20,core/java/android/bluetooth/BluetoothHeadset.java,['1eef3e1566be8570a0f7a856f12f8992f7d34824'],1,"            try {
                 mAdapter.getBluetoothManager().unbindBluetoothProfileService(
                         BluetoothProfile.HEADSET, mConnection);
            } catch (RemoteException e) {
                Log.e(TAG, ""Unable to unbind HeadsetService"", e);
"
21,core/java/android/bluetooth/BluetoothHeadset.java,['1eef3e1566be8570a0f7a856f12f8992f7d34824'],1,"            try {
                mServiceLock.writeLock().lock();
                mService = null;
                mHandler.sendMessage(mHandler.obtainMessage(
                        MESSAGE_HEADSET_SERVICE_DISCONNECTED));
            } finally {
                mServiceLock.writeLock().unlock();
            }
"
22,core/java/android/bluetooth/le/ScanFilter.java,['2edeff882ab756e76b3a028a1568d8774ddc0257'],1,"     * @hide
"
23,core/java/android/bluetooth/le/ScanFilter.java,['2edeff882ab756e76b3a028a1568d8774ddc0257'],1,"     * @hide
     */
    public static boolean matchesServiceSolicitationUuids(ParcelUuid solicitationUuid,
"
24,core/java/android/bluetooth/le/ScanRecord.java,['2edeff882ab756e76b3a028a1568d8774ddc0257'],1,"     * @hide
"
25,core/java/android/bluetooth/le/ScanRecord.java,['2edeff882ab756e76b3a028a1568d8774ddc0257'],1,"     * identify the bluetooth GATT services.
     * @hide
     */
"
26,core/java/android/content/ContentResolver.java,['43ceded8caaffead0a2a1967f42a4ef4bb658ced'],1,"        android.util.SeempLog.record_uri(13, uri);
        Preconditions.checkNotNull(uri, ""uri"");
"
27,core/java/android/content/ContentResolver.java,"['5358a994b854c7a6627858c48d6947e8acff6ea9', '43ceded8caaffead0a2a1967f42a4ef4bb658ced']",2,"        android.util.SeempLog.record_uri(37, url);
"
28,core/java/android/content/ContentResolver.java,['43ceded8caaffead0a2a1967f42a4ef4bb658ced'],1,"        android.util.SeempLog.record_uri(37, url);
        Preconditions.checkNotNull(url, ""url"");
"
29,core/java/android/content/Intent.java,['43ceded8caaffead0a2a1967f42a4ef4bb658ced'],1,"                case ACTION_PACKAGE_NEEDS_OPTIONAL_VERIFICATION:
"
30,core/java/android/content/pm/ApplicationInfo.java,['2775a5a9b030266a910301e8b464811acafcd5fa'],1,"    /** @hide */
    public int getOverrideDensity() {
        return overrideDensity;
"
31,core/java/android/content/pm/ApplicationInfo.java,"['337095f9d277c566cb888bc3adbac16576f1ae70', 'a33382db0bb0bc29bab84f1e5ee36d682bea593e']",2,"    /** {@hide} */ public int canOverrideRes() { return overrideRes; }
"
32,core/java/android/content/pm/ApplicationInfo.java,['6f47ceafbe6febe54aa5c376baed3415cdf848ad'],1,"    /** {@hide} */ public void setGwpAsanEnabled(@Nullable Boolean value) { enableGwpAsan = value; }
    /** {@hide} */ public void setOverrideRes(int overrideResolution) { overrideRes = overrideResolution; }
"
33,core/java/android/content/pm/ApplicationInfo.java,"['337095f9d277c566cb888bc3adbac16576f1ae70', 'a33382db0bb0bc29bab84f1e5ee36d682bea593e', '6f47ceafbe6febe54aa5c376baed3415cdf848ad']",3,"    /** {@hide} */ public void setOverrideRes(int overrideResolution) { overrideRes = overrideResolution; }
"
34,core/java/android/content/pm/ApplicationInfo.java,['6f47ceafbe6febe54aa5c376baed3415cdf848ad'],1,"    @Nullable
    public Boolean isGwpAsanEnabled() { return enableGwpAsan; }
    /** {@hide} */ public int canOverrideRes() { return overrideRes; }
"
35,core/java/android/hardware/Camera.java,"['1ab0b23a1d46b60a76015f090ada435f10bc9ecd', 'e33699a6fd9e692b2332b3c10642d49af617234e']",2,"        if (cameraId >= getNumberOfCameras()) {
            throw new RuntimeException(""Unknown camera ID"");
        }
        _getCameraInfo(cameraId, cameraInfo);
"
36,core/java/android/hardware/Camera.java,"['74a21b989f82a6a024f29085ad324e939472bed1', '1ab0b23a1d46b60a76015f090ada435f10bc9ecd', 'e33699a6fd9e692b2332b3c10642d49af617234e']",3,"{
            throw new RuntimeException(""Unknown camera ID"");
        }
        _getCameraInfo(cameraId, cameraInfo);
"
37,core/java/android/hardware/camera2/CameraDevice.java,['71998c3d8b36220df1be12fe6e1ba7eda81cde41'],1,"     * @param outputs The new set of Surfaces that should be made available as
     *                targets for captured image data.
     * @param callback The callback to notify about the status of the new capture session.
     * @param handler The handler on which the callback should be invoked, or {@code null} to use
     *                the current thread's {@link android.os.Looper looper}.
     *
     * @throws IllegalArgumentException if the set of output Surfaces do not meet the requirements,
     *                                  the callback is null, or the handler is null but the current
     *                                  thread has no looper.
     * @throws CameraAccessException if the camera device is no longer connected or has
     *                               encountered a fatal error
     * @throws IllegalStateException if the camera device has been closed
     *
     * @see CameraCaptureSession
     * @see StreamConfigurationMap#getOutputFormats()
     * @see StreamConfigurationMap#getOutputSizes(int)
     * @see StreamConfigurationMap#getOutputSizes(Class)
     */
    public abstract void createCaptureSession(@NonNull List<Surface> outputs,
            @NonNull CameraCaptureSession.StateCallback callback, @Nullable Handler handler)
            throws CameraAccessException;

    /** @hide */
    public abstract void setVendorStreamConfigMode(int index)
            throws CameraAccessException;

    /**
     * <p>Create a new camera capture session by providing the target output set of Surfaces and
     * its corresponding surface configuration to the camera device.</p>
     *
     * @see #createCaptureSession
     * @see OutputConfiguration
     */
    public abstract void createCaptureSessionByOutputConfigurations(
            List<OutputConfiguration> outputConfigurations,
            CameraCaptureSession.StateCallback callback, @Nullable Handler handler)
            throws CameraAccessException;
    /**
     * Create a new reprocessable camera capture session by providing the desired reprocessing
     * input Surface configuration and the target output set of Surfaces to the camera device.
"
38,core/java/android/hardware/camera2/CameraManager.java,['7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2'],1,"            synchronized(mLock) {
                // Try to make sure we have an up-to-date list of camera devices.
                connectCameraServiceLocked();

                boolean exposeAuxCamera = false;
                String packageName = ActivityThread.currentOpPackageName();
                String packageList = SystemProperties.get(""vendor.camera.aux.packagelist"");
                if (packageList.length() > 0) {
                    TextUtils.StringSplitter splitter = new TextUtils.SimpleStringSplitter(',');
                    splitter.setString(packageList);
                    for (String str : splitter) {
                        if (packageName.equals(str)) {
                            exposeAuxCamera = true;
                            break;
                        }
                    }
                }
                int idCount = 0;
                for (int i = 0; i < mDeviceStatus.size(); i++) {
                    if(!exposeAuxCamera && (i == 2)) break;
                    int status = mDeviceStatus.valueAt(i);
                    if (status == ICameraServiceListener.STATUS_NOT_PRESENT ||
                            status == ICameraServiceListener.STATUS_ENUMERATING) continue;
                    idCount++;
                }
                cameraIds = new String[idCount];
                idCount = 0;
                for (int i = 0; i < mDeviceStatus.size(); i++) {
                    if(!exposeAuxCamera && (i == 2)) break;
                    int status = mDeviceStatus.valueAt(i);
                    if (status == ICameraServiceListener.STATUS_NOT_PRESENT ||
                            status == ICameraServiceListener.STATUS_ENUMERATING) continue;
                    cameraIds[idCount] = mDeviceStatus.keyAt(i);
                    idCount++;
                }
"
39,core/java/android/hardware/camera2/CameraManager.java,"['74a21b989f82a6a024f29085ad324e939472bed1', '7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2']",2,"import android.app.ActivityThread;
"
40,core/java/android/net/ConnectivityManager.java,['7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2'],1,"     * WIGIG tethering type. Use a separate type to prevent
     * conflicts with TETHERING_WIFI
     * @hide
     */
    public static final int TETHERING_WIGIG = 3;
"
41,core/java/android/nfc/cardemulation/AidGroup.java,['1730c08a2fd38f0ff8135692a855ada865130939'],1,"    protected List<String> aids;
    @UnsupportedAppUsage
    protected String category;
    @UnsupportedAppUsage
    protected String description;
"
42,core/java/android/nfc/cardemulation/ApduServiceInfo.java,['1730c08a2fd38f0ff8135692a855ada865130939'],1,"    protected  HashMap<String, AidGroup> m"
43,core/java/android/nfc/cardemulation/ApduServiceInfo.java,['1730c08a2fd38f0ff8135692a855ada865130939'],1,"    protected  HashMap<String, AidGroup> mDynamicAidGroups;
"
44,core/java/android/nfc/cardemulation/ApduServiceInfo.java,['1730c08a2fd38f0ff8135692a855ada865130939'],1,"    protected  HashMap<String, AidGroup> mStaticAidGroups;
"
45,core/java/android/nfc/cardemulation/ApduServiceInfo.java,['1730c08a2fd38f0ff8135692a855ada865130939'],1,"    protected  ResolveInfo mService;
"
46,core/java/android/os/Process.java,"['d28a4f6b38dbab44128b4319f665dd65c3e4ec2c', '6aa497092f6337fbafb5b9858a3ec8f28c9d3caf']",2,"     * Sets the scheduling group for processes in the same cgroup.procs of uid and pid
     * @hide
     * @param uid The user identifier of the process to change.
     * @param pid The identifier of the process to change.
     * @param group The target group for this process from THREAD_GROUP_*.
     *
     * @throws IllegalArgumentException Throws IllegalArgumentException if
     * <var>tid</var> does not exist.
     * @throws SecurityException Throws SecurityException if your process does
     * not have permission to modify the given thread, or to use the given
     * priority.
     *
     * group == THREAD_GROUP_DEFAULT means to move all non-background priority
     * threads to the foreground scheduling group, but to leave background
     * priority threads alone.  group == THREAD_GROUP_BG_NONINTERACTIVE moves all
     * threads, regardless of priority, to the background scheduling group.
     * group == THREAD_GROUP_FOREGROUND is not allowed.
     *
     * Always sets cpusets.
     */
    public static final native void setCgroupProcsProcessGroup(int uid, int pid, int group)
            throws IllegalArgumentException, SecurityException;
"
47,core/java/android/provider/Settings.java,['b76115be4efabffaa6febc57cec47acc2f933c79'],1,"            ACCESSIBILITY_MINIMUM_UI_TIMEOUT_ENABLED,
            ACCESSIBILITY_MINIMUM_UI_TIMEOUT_MS,
            WIFI_DISCONNECT_DELAY_DURATION,
"
48,core/java/android/provider/Settings.java,['71998c3d8b36220df1be12fe6e1ba7eda81cde41'],1,"            MOVED_TO_GLOBAL.add(Settings.Global.WIFI_SUSPEND_OPTIMIZATIONS_ENABLED);
            MOVED_TO_GLOBAL.add(Settings.Global.WIFI_COVERAGE_EXTEND_FEATURE_ENABLED);
"
49,core/java/android/provider/Settings.java,['b76115be4efabffaa6febc57cec47acc2f933c79'],1,"            VALIDATORS.put(ACCESSIBILITY_MINIMUM_UI_TIMEOUT_ENABLED, BOOLEAN_VALIDATOR);
            VALIDATORS.put(ACCESSIBILITY_MINIMUM_UI_TIMEOUT_MS, NON_NEGATIVE_INTEGER_VALIDATOR);
            VALIDATORS.put(WIFI_DISCONNECT_DELAY_DURATION, WIFI_DISCONNECT_DELAY_DURATION_VALIDATOR);
"
50,core/java/android/provider/Settings.java,"['1730c08a2fd38f0ff8135692a855ada865130939', '2edeff882ab756e76b3a028a1568d8774ddc0257', '6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6', '1581c348fc5d6cbf1673b3dbc5960637f891d488']",4,"            VALIDATORS.put(WIFI_DISCONNECT_DELAY_DURATION, WIFI_DISCONNECT_DELAY_DURATION_VALIDATOR);
"
51,core/java/android/provider/Settings.java,"['1730c08a2fd38f0ff8135692a855ada865130939', '2edeff882ab756e76b3a028a1568d8774ddc0257', '1581c348fc5d6cbf1673b3dbc5960637f891d488']",3,            WIFI_DISCONNECT_DELAY_DURATION
52,core/java/android/provider/Settings.java,['1581c348fc5d6cbf1673b3dbc5960637f891d488'],1,"            WIFI_DISCONNECT_DELAY_DURATION
"
53,core/java/android/provider/Settings.java,"['1730c08a2fd38f0ff8135692a855ada865130939', '2edeff882ab756e76b3a028a1568d8774ddc0257']",2,"            WIFI_DISCONNECT_DELAY_DURATION,
"
54,core/java/android/provider/Settings.java,['71998c3d8b36220df1be12fe6e1ba7eda81cde41'],1,"            android.util.SeempLog.record(android.util.SeempLog.getSeempPutApiIdFromValue(name));
"
