id,file,merge_commitid,times,recur_segment
17,packages/SettingsLib/src/com/android/settingslib/bluetooth/A2dpProfile.java,"['6aa497092f6337fbafb5b9858a3ec8f28c9d3caf', 'b6292e3e1ba3616eac1032737a91925391d94b92']",2,"        if (V) Log.d(TAG, "" execute isHighQualityAudioEnabled()"");
        if (mService == null) {
            if (V) Log.d(TAG,""mService is null."");
            return false;
        }
        "
18,packages/SettingsLib/src/com/android/settingslib/bluetooth/A2dpProfile.java,"['6aa497092f6337fbafb5b9858a3ec8f28c9d3caf', 'b6292e3e1ba3616eac1032737a91925391d94b92']",2,"        if (V) Log.d(TAG, "" execute setHighQualityAudioEnabled()"");
        int prefValue = enabled
                ? BluetoothA2dp.OPTIONAL_CODECS_PREF_ENABLED
                : BluetoothA2dp.OPTIONAL_CODECS_PREF_DISABLED;
        if (mService == null) {
            if (V) Log.d(TAG,""mService is null."");
            return;
        }
        "
19,packages/SettingsLib/src/com/android/settingslib/bluetooth/A2dpProfile.java,"['6aa497092f6337fbafb5b9858a3ec8f28c9d3caf', 'b6292e3e1ba3616eac1032737a91925391d94b92']",2,"        if (V) Log.d(TAG, "" execute supportsHighQualityAudio()"");
        if (mService == null) {
            if (V) Log.d(TAG,""mService is null."");
            return false;
        }
        "
20,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,"['1a06b5ab8af3c54728101c4dff83c8b5a6113ba9', 'fa63f69f0fdfc50fe92caa22dbe1b4b120807ed2']",2,"                        == BluetoothClass.Device.AUDIO_VIDEO_WEARABLE_HEADSET)) {
                    mDevice.setPhonebookAccessPermission(BluetoothDevice.ACCESS_ALLOWED);
                } else {
                    mDevice.setPhonebookAccessPermission(BluetoothDevice.ACCESS_REJECTED);
"
21,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,"['1581c348fc5d6cbf1673b3dbc5960637f891d488', '6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6']",2,"        A2dpSinkProfile a2dpSinkProfile = mProfileManager.getA2dpSinkProfile();
        Log.i(TAG, ""a2dpProfile :"" + a2dpProfile + "" a2dpSinkProfile :"" + a2dpSinkProfile);
        if (a2dpProfile != null) {
            return a2dpProfile.getConnectionStatus(mDevice) ==
"
22,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,"['1581c348fc5d6cbf1673b3dbc5960637f891d488', 'ddcaa93e851eb5e57692799446f2ef3fe31436ae']",2,".annotation.VisibleForTesting;
import android.os.SystemProperties;
"
23,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,"['1730c08a2fd38f0ff8135692a855ada865130939', 'ddcaa93e851eb5e57692799446f2ef3fe31436ae']",2,"        if (mDunProfile == null && supportedList.contains(BluetoothProfile.DUN)) {
            if(DEBUG) Log.d(TAG, ""Adding local DUN profile"");
            mDunProfile = new DunServerProfile(mContext);
            addProfile(mDunProfile, DunServerProfile.NAME,
                    BluetoothDun.ACTION_CONNECTION_STATE_CHANGED);
"
24,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,"['ddcaa93e851eb5e57692799446f2ef3fe31436ae', 'ae1b3a8f3221dbe692fd90d414cfe5040538c264']",2,"import android.bluetooth.BluetoothDun;
"
25,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,"['71998c3d8b36220df1be12fe6e1ba7eda81cde41', '4a30c150e58ec67edb92a7bec5ea48cebd6b90d4']",2,"    private static final int LEGACY_CAPABLE_BSSID = 0;
    private static final int HT_CAPABLE_BSSID = 1;
    private static final int VHT_CAPABLE_BSSID = 2;
    private static final int HE_CAPABLE_BSSID = 3;
    private static final int MAX_CAPABLE_BSSID = Integer.MAX_VALUE;

    private static final int WIFI_GENERATION_LEGACY = 0;
    private static final int WIFI_GENERATION_4 = 4;
    private static final int WIFI_GENERATION_5 = 5;
    private static final int WIFI_GENERATION_6 = 6;
"
26,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,"['799030b703da27e7117eba75c2ca753b0e976a8d', 'ae1b3a8f3221dbe692fd90d414cfe5040538c264']",2,"    private static int getSecurity(ScanResult result) {
        if (result.capabilities.contains(""DPP"")) {
            return SECURITY_DPP;
        } else if (result.capabilities.contains(""WEP"")) {
            return SECURITY_WEP;
        } else if ("
27,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,"['8d21ad0d966c1e9f96e5a65144efad2582391957', 'b76115be4efabffaa6febc57cec47acc2f933c79']",2,    public static final int SECURITY_DPP = 
28,packages/SystemUI/src/com/android/keyguard/CarrierTextController.java,"['35fa949362e35d8514c64a645b6448424f174c82', '18970c4d9d55a44040fe6fb762dac93a077c64b5']",2,"    @VisibleForTesting
    protected boolean mDisplayOpportunisticSubscriptionCarrierText;
    private FiveGServiceClient mFiveGServiceClient;
"
29,packages/SystemUI/src/com/android/keyguard/KeyguardSimPinView.java,"['89cad5d93a5083474840e90d08d6e4aec5833932', '657230bb5e95ec8560c534360cac5a25fd743129']",2,"                // If the SIM is removed, then we must remove the keyguard. It will be put up
                // again when the PUK locked SIM is re-entered.
                case ABSENT: {
                    KeyguardUpdateMonitor.getInstance(getContext()).reportSimUnlocked(subId);
                    // onSimStateChanged callback can fire when the SIM PIN lock is not currently
                    // active and mCallback is null.
                    if (mCallback != null) {
                        mCallback.dismiss(true, KeyguardUpdateMonitor.getCurrentUser());
                    }
                    "
30,packages/SystemUI/src/com/android/keyguard/KeyguardSimPukView.java,"['89cad5d93a5083474840e90d08d6e4aec5833932', '657230bb5e95ec8560c534360cac5a25fd743129']",2,"                    KeyguardUpdateMonitor.getInstance(getContext()).reportSimUnlocked(subId);
"
31,packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java,"['6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6', '1730c08a2fd38f0ff8135692a855ada865130939', '4e4914b22b779e6376bb00ae20636175b2a70d8c', '657230bb5e95ec8560c534360cac5a25fd743129']",4,"    private static final int MSG_LOCALE_CHANGED = 500;
"
32,packages/SystemUI/src/com/android/systemui/CornerHandleView.java,"['35fa949362e35d8514c64a645b6448424f174c82', '4986b8091f9beefea4189a5884e7a9edd7f53034']",2,"                com.android.internal.R.dimen.rounded_corner_radius_bottom);
        if (radius == 0 && mDisableRoundedCorner == 0) {
"
33,packages/SystemUI/src/com/android/systemui/ScreenDecorations.java,"['24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba', '2b1a920917d6b9235c008921845152448c7e5fc7']",2,"        int newRoundedDefault = mContext.getResources().getDimensionPixelSize(
"
34,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardViewMediator.java,"['edb6252578f9b76151e5125a7fb1b16823a68418', 'b6292e3e1ba3616eac1032737a91925391d94b92']",2,".setOccluded(isOccluded,
                        (Dependency.get(KeyguardUpdateMonitor.class).isSimPinSecure()?false:animate)
"
35,packages/SystemUI/src/com/android/systemui/qs/QSPanel.java,"['4a30c150e58ec67edb92a7bec5ea48cebd6b90d4', '7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2']",2,"
        updateResources();
"
36,packages/SystemUI/src/com/android/systemui/qs/tiles/CellularTile.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'af02bd5317cc0cced0a7646d5bbf407a181dda9c']",2,"                int qsType, boolean activityIn, boolean activityOut, int volteIcon,
                String typeContentDescription, String description, boolean isWide,
                int subId, boolean roaming) {
"
37,packages/SystemUI/src/com/android/systemui/statusbar/notification/row/wrapper/NotificationMediaTemplateViewWrapper.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', '18970c4d9d55a44040fe6fb762dac93a077c64b5']",2,"        addOnPreDrawListener();
    }


    private void addOnPreDrawListener() {
        if ( !mOnPreDrawListenerRegistered ) {
            mOnPreDrawListenerRegistered = true;
            mSeekBarView.getViewTreeObserver().addOnPreDrawListener(mPreDrawListener);
        }
    }

    private void removeOnPreDrawListener() {
        if ( mOnPreDrawListenerRegistered ) {
            mSeekBarView.getViewTreeObserver().removeOnPreDrawListener(mPreDrawListener);
            mHandler.postDelayed(mOnUpdateTimerTick, PROGRESS_UPDATE_INTERVAL);
            mOnPreDrawListenerRegistered = false;
"
38,packages/SystemUI/src/com/android/systemui/statusbar/notification/row/wrapper/NotificationMediaTemplateViewWrapper.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', '18970c4d9d55a44040fe6fb762dac93a077c64b5']",2,"    private boolean mOnPreDrawListenerRegistered = false;
"
39,packages/SystemUI/src/com/android/systemui/statusbar/notification/stack/NotificationStackScrollLayout.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', '18970c4d9d55a44040fe6fb762dac93a077c64b5']",2,"        boolean shiftPulsingWithFirst = mAmbientPulseManager.getAllEntries().count() <= 1;
"
40,packages/SystemUI/src/com/android/systemui/statusbar/phone/KeyguardBottomAreaView.java,"['7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2', 'fa63f69f0fdfc50fe92caa22dbe1b4b120807ed2']",2,"    private EmergencyCarrierArea mEmergencyCarrierArea;
"
41,packages/SystemUI/src/com/android/systemui/statusbar/phone/LockIcon.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', '18970c4d9d55a44040fe6fb762dac93a077c64b5']",2,"        if (state != mLastState || mLastDozing != mDozing || mLastPulsing != mPulsing
                || mLastBouncerVisible != mBouncerVisible || force) {
            int iconAnimRes = getAnimationResForTransition(mLastState, state, mLastPulsing,
                    mPulsing, mLastDozing, mDozing, mBouncerVisible);
            boolean isAnim = false; // iconAnimRes != -1;

            int iconRes = isAnim ? iconAnimRes : getIconForState(state);
            if (iconRes != mIconRes) {
                mIconRes = iconRes;

                Drawable icon = mContext.getDrawable(iconRes);
                final AnimatedVectorDrawable animation = icon instanceof AnimatedVectorDrawable
                        ? (AnimatedVectorDrawable) icon
                        : null;
                setImageDrawable(icon, false);
                if (mIsFaceUnlockState) {
                    announceForAccessibility(getContext().getString(
                            R.string.accessibility_scanning_face));
                }
"
42,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['71998c3d8b36220df1be12fe6e1ba7eda81cde41', '8faa0d981413f18b2468dde1b1fe71e248df0df1']",2,"        filter.addAction(Intent.ACTION_BOOT_COMPLETED);
        broadcastDispatcher.registerReceiver"
43,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['a9736185db896fe2edde0281d71102b35327b7f8', 'ddc3dc79034f4570388245270b50ddad964c11f0']",2,"    private void updateHotspotIcon(int standard) {
        if (standard == ScanResult.WIFI_STANDARD_11AX) {
            mIconController.setIcon(mSlotHotspot, R.drawable.stat_sys_wifi_6_hotspot,
                mResources.getString(R.string.accessibility_status_bar_hotspot));
        } else if (standard == ScanResult.WIFI_STANDARD_11AC) {
            mIconController.setIcon(mSlotHotspot, R.drawable.stat_sys_wifi_5_hotspot,
                mResources.getString(R.string.accessibility_status_bar_hotspot));
        } else if (standard == ScanResult.WIFI_STANDARD_11N) {
            mIconController.setIcon(mSlotHotspot, R.drawable.stat_sys_wifi_4_hotspot,
                mResources.getString(R.string.accessibility_status_bar_hotspot));
        } else {
            mIconController.setIcon(mSlotHotspot, R.drawable.stat_sys_hotspot,
                mResources.getString(R.string.accessibility_status_bar_hotspot));
        }
"
44,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', '18970c4d9d55a44040fe6fb762dac93a077c64b5']",2,"                new Handler(), mKeyguardUpdateMonitor, Dependency.get(TunerService.class));
"
45,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarSignalPolicy.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'af02bd5317cc0cced0a7646d5bbf407a181dda9c']",2,"            int qsType, boolean activityIn, boolean activityOut, int volteIcon,
            String typeContentDescription, String description, boolean isWide,
            int subId, boolean roaming) {
"
46,packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarSignalPolicy.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'af02bd5317cc0cced0a7646d5bbf407a181dda9c']",2,"        public String typeContentDescription;
        public int volteId;
"
47,packages/SystemUI/src/com/android/systemui/statusbar/policy/CallbackHandler.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'af02bd5317cc0cced0a7646d5bbf407a181dda9c']",2,"            final int statusType, final int qsType,final boolean activityIn,
            final boolean activityOut, final int volteIcon,
            final String typeContentDescription, final String description, final boolean isWide,
            final int subId, boolean roaming) {
        post(new Runnable() {
            @Override
            public void run() {
                for (SignalCallback signalCluster : mSignalCallbacks) {
                    signalCluster.setMobileDataIndicators(statusIcon, qsIcon, statusType, qsType,
                            activityIn, activityOut, volteIcon, typeContentDescription,
                            description, isWide, subId, roaming);
                }
"
48,packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java,"['6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6', 'ddcaa93e851eb5e57692799446f2ef3fe31436ae']",2,"    @Override
    public void onNumClientsChanged(int numConnectedDevices) {
        // Do nothing - we don't care about changing anything here.
    }

    @Override
    public void onStaConnected(String Macaddr, int numConnectedDevices) {
        mNumConnectedDevices = numConnectedDevices;
        fireHotspotChangedCallback(isHotspotEnabled(), numConnectedDevices);
    }

    @Override
    public void onStaDisconnected(String Macaddr, int numConnectedDevices) {
        mNumConnectedDevices = numConnectedDevices;
        fireHotspotChangedCallback(isHotspotEnabled(), numConnectedDevices);
"
49,packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java,"['ddcaa93e851eb5e57692799446f2ef3fe31436ae', '6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6', '240d78276b3206717587bea012131945c6f60179']",3,"    public void onNumClientsChanged(int numConnectedDevices) {
        // Do nothing - we don't care about changing anything here.
    }

    @Override
    public void onStaConnected(String Macaddr, int numConnectedDevices) {
        mNumConnectedDevices = numConnectedDevices;
        fireHotspotChangedCallback("
50,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'fa63f69f0fdfc50fe92caa22dbe1b4b120807ed2']",2,"                    && ((MobileState) o).imsRegistered == imsRegistered
                    && ((MobileState) o).voiceCapable == voiceCapable
                    && ((MobileState) o).videoCapable == videoCapable;
"
51,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'af02bd5317cc0cced0a7646d5bbf407a181dda9c']",2,"                activityIn, activityOut,volteIcon,
                dataContentDescription, description, icons.mIsWide,
                mSubscriptionInfo.getSubscriptionId(), mCurrentState.roaming);
"
52,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'fa63f69f0fdfc50fe92caa22dbe1b4b120807ed2']",2,"            builder.append(""imsRegistered="").append(imsRegistered).append(',');
            builder.append(""voiceCapable="").append(voiceCapable).append(',');
            builder.append(""videoCapable="").append(videoCapable);
"
53,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'fa63f69f0fdfc50fe92caa22dbe1b4b120807ed2']",2,"            imsRegistered = state.imsRegistered;
            voiceCapable = state.voiceCapable;
            videoCapable = state.videoCapable;
"
54,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'fa63f69f0fdfc50fe92caa22dbe1b4b120807ed2']",2,"        boolean imsRegistered;
        boolean voiceCapable;
        boolean videoCapable;

"
55,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['3d2fc559e13b7293212955f1858d443f4fe8234e', 'efe5cc44da2c1772c733a6740a761b3b42969db4', '18970c4d9d55a44040fe6fb762dac93a077c64b5']",3,"        public void onCallStateChanged(int state, String phoneNumber) {
            if (DEBUG) {
                Log.d(mTag, ""onCallStateChanged: state="" + state);
            }
            mCallState = state;
            updateTelephony();
        }
    };

    class FiveGStateListener implements IFiveGStateListener{

        public void onStateChanged(FiveGServiceState state) {
            if (DEBUG) {
                Log.d(mTag, ""onStateChanged: state="" + state);
            }
            mFiveGState = state;
            updateTelephony();
            notifyListeners();
        }
    }

    private ImsMmTelManager.CapabilityCallback mCapabilityCallback = new ImsMmTelManager.CapabilityCallback() {
        @Override
        public void onCapabilitiesStatusChanged(MmTelFeature.MmTelCapabilities config) {
            mCurrentState.voiceCapable =
                    config.isCapable(MmTelFeature.MmTelCapabilities.CAPABILITY_TYPE_VOICE);
            mCurrentState.videoCapable =
                    config.isCapable(MmTelFeature.MmTelCapabilities.CAPABILITY_TYPE_VIDEO);
            Log.d(mTag, ""onCapabilitiesStatusChanged isVoiceCapable="" + mCurrentState.voiceCapable
                    + "" isVideoCapable="" + mCurrentState.videoCapable);
            notifyListenersIfNecessary();
        }
    };

    private final ImsMmTelManager.RegistrationCallback mImsRegistrationCallback =
            new ImsMmTelManager.RegistrationCallback() {
                @Override
                public void onRegistered(int imsTransportType) {
                    Log.d(mTag, ""onRegistered imsTransportType="" + imsTransportType);
                    mCurrentState.imsRegistered = true;
                    notifyListenersIfNecessary();
                }

                @Override
                public void onRegistering(int imsTransportType) {
                    Log.d(mTag, ""onRegistering imsTransportType="" + imsTransportType);
                    mCurrentState.imsRegistered = false;
                    notifyListenersIfNecessary();
                }

                @Override
                public void onUnregistered(ImsReasonInfo info) {
                    Log.d(mTag, ""onDeregistered imsReasonInfo="" + info);
                    mCurrentState.imsRegistered = false;
                    notifyListenersIfNecessary();
                }
    };

    private final BroadcastReceiver mVolteSwitchObserver = new BroadcastReceiver() {
        public void onReceive(Context context, Intent intent) {
            Log.d(mTag, ""action="" + intent.getAction());
            if ( mConfig.showVolteIcon ) {
                notifyListeners();
            }
        }
"
56,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['188a21cc8ac704f36fd3f2984b4da86307ab7949', '2b252c526c654de6d04ec0165b4b8f039b37f82b', 'efe5cc44da2c1772c733a6740a761b3b42969db4', 'fa63f69f0fdfc50fe92caa22dbe1b4b120807ed2']",4,"        pw.println(""  mFiveGState="" + mFiveGState + "","");
"
57,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['edb6252578f9b76151e5125a7fb1b16823a68418', 'd28a4f6b38dbab44128b4319f665dd65c3e4ec2c', '6f47ceafbe6febe54aa5c376baed3415cdf848ad']",3,";
import android.telephony.ims.ImsMmTelManager;
import android.telephony.ims.ImsReasonInfo;
import android.telephony.ims.feature.MmTelFeature;
"
58,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['71998c3d8b36220df1be12fe6e1ba7eda81cde41', 'd28a4f6b38dbab44128b4319f665dd65c3e4ec2c']",2,";
import com.android.internal.telephony.PhoneConstants;
import com.android.internal.telephony.PhoneConstants.DataState;
"
59,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['edb6252578f9b76151e5125a7fb1b16823a68418', 'd28a4f6b38dbab44128b4319f665dd65c3e4ec2c']",2,"import android.telephony.CellSignalStrengthNr;
import android.telephony.ims.ImsMmTelManager;
import android.telephony.ims.ImsReasonInfo;
import android.telephony.ims.feature.MmTelFeature;
"
60,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['2775a5a9b030266a910301e8b464811acafcd5fa', '657230bb5e95ec8560c534360cac5a25fd743129']",2,"import android.telephony.ims.ImsMmTelManager;
import android.telephony.ims."
61,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['edb6252578f9b76151e5125a7fb1b16823a68418', 'd28a4f6b38dbab44128b4319f665dd65c3e4ec2c', '6f47ceafbe6febe54aa5c376baed3415cdf848ad', '657230bb5e95ec8560c534360cac5a25fd743129']",4,"import android.telephony.ims.ImsMmTelManager;
import android.telephony.ims.ImsReasonInfo;
import android.telephony.ims."
62,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['71998c3d8b36220df1be12fe6e1ba7eda81cde41', 'd28a4f6b38dbab44128b4319f665dd65c3e4ec2c', 'b76115be4efabffaa6febc57cec47acc2f933c79']",3,"import com.android.internal.telephony.PhoneConstants;
import com.android.internal.telephony.PhoneConstants.DataState;
"
63,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkController.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'af02bd5317cc0cced0a7646d5bbf407a181dda9c']",2,"                int qsType, boolean activityIn, boolean activityOut, int volteIcon,
                String typeContentDescription, String description, boolean isWide,
                int subId, boolean roaming) {}
"
64,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,"['edb6252578f9b76151e5125a7fb1b16823a68418', '71998c3d8b36220df1be12fe6e1ba7eda81cde41']",2,"        filter.addAction(TelephonyIntents.ACTION_ANY_DATA_CONNECTION_STATE_CHANGED);
        m"
65,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,"['35fa949362e35d8514c64a645b6448424f174c82', '6fc85c43e31aad55eecd51d3b0de34715ae03810']",2,"    @VisibleForTesting
    FiveGServiceClient mFiveGServiceClient;
"
66,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,"['24adcf1303bc4e0f0203c9ea0c691d7faa0c2aba', '2b1a920917d6b9235c008921845152448c7e5fc7']",2,"                        || !mHasMobileDataFeature || mWifiTracker.isDefaultNetwork);
"
67,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,"['1730c08a2fd38f0ff8135692a855ada865130939', '657230bb5e95ec8560c534360cac5a25fd743129']",2,"        if(wifiManager != null){
            wifiManager.registerTrafficStateCallback(new WifiTrafficStateCallback(),  null);
"
68,packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/CallbackHandlerTest.java,"['efe5cc44da2c1772c733a6740a761b3b42969db4', 'af02bd5317cc0cced0a7646d5bbf407a181dda9c']",2,"                outArg.capture(),
                ArgumentCaptor.forClass(Integer.class).capture(),
                typeContentArg.capture(), descArg.capture(), wideArg.capture(),
                subIdArg.capture(), eq(roaming));
"
